date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:33	11087/11087	---M--	200	added ('OK')	image/png	etag:%2259399b53-2b4f%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/android-icon-192x192.png	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/android-icon-192x192.png	(from http://fintechcircle.com/)
12:08:34	1858/1858	---M--	200	added ('OK')	image/png	etag:%2259399b53-742%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-32x32.png	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-32x32.png	(from http://fintechcircle.com/)
12:08:34	5130/5130	---M--	200	added ('OK')	image/png	etag:%2259399b53-140a%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-96x96.png	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-96x96.png	(from http://fintechcircle.com/)
12:08:35	1360/1360	---M--	200	added ('OK')	image/png	etag:%2259399b53-550%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-16x16.png	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/img/favicons/favicon-16x16.png	(from http://fintechcircle.com/)
12:08:35	150724/150724	---MCZ	200	added ('OK')	text/css	etag:W/%2259e90d40-24cc4%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css	(from http://fintechcircle.com/)
12:08:36	5218/5218	---MCZ	200	added ('OK')	text/css	etag:W/%2259399b53-1462%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/fullpage/fullpage.css?ver=4.8.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/fullpage/fullpage4a41.css	(from http://fintechcircle.com/)
12:08:36	1582/1582	---MCZ	200	added ('OK')	text/css	etag:W/%2259e90d40-62e%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/assets/lib/slick/slick-228b4c5c19.css	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/assets/lib/slick/slick-228b4c5c19.css	(from http://fintechcircle.com/)
12:08:36	710/710	---MC-	200	added ('OK')	application/rss+xml	etag:%229042e4499dd0afb5b7125cd06e8f0f29-gzip%22	http://fintechcircle.com/comments/feed/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/comments/feed/index.html	(from http://fintechcircle.com/)
12:08:36	819/819	---MC-	200	added ('OK')	application/rss+xml	etag:%22bbf90b81997428bd0e08a30122cc17d0-gzip%22	http://fintechcircle.com/feed/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/feed/index.html	(from http://fintechcircle.com/)
12:08:36	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%2259e12437-d17%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/assets/lib/slick/slick-theme-0bfa23a109.css	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/assets/lib/slick/slick-theme-0bfa23a109.css	(from http://fintechcircle.com/)
12:08:37	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/Fintechwebsite/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from http://fintechcircle.com/)
12:08:38	1009/1009	---MCZ	200	added ('OK')	text/css	etag:W/%2259c15fff-3f1%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/style.css?ver=4.8.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/style4a41.css	(from http://fintechcircle.com/)
12:08:38	1194/1194	---MCZ	200	added ('OK')	text/css	etag:W/%2259399b4f-4aa%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/popup-for-contact-form-7/css/custom-style.css?ver=4.8.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/popup-for-contact-form-7/css/custom-style4a41.css	(from http://fintechcircle.com/)
12:08:39	97184/97184	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225742c6ad-17ba0%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/jquery/jqueryb8ff.js	(from http://fintechcircle.com/)
12:08:39	10056/10056	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22573eaa90-2748%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://fintechcircle.com/)
12:08:40	474/474	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b4f-1da%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/popup-for-contact-form-7/js/custom-script.js?ver=4.8.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/popup-for-contact-form-7/js/custom-script4a41.js	(from http://fintechcircle.com/)
12:08:40	836/836	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Oct%202017%2009:08:41%20GMT	http://fintechcircle.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/xmlrpc0db0.php	(from http://fintechcircle.com/)
12:08:41	53657/53657	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Oct%202017%2009:08:41%20GMT	http://fintechcircle.com/wp-json/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-json/index.html	(from http://fintechcircle.com/)
12:08:41	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	http://fintechcircle.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-includes/wlwmanifest.xml	(from http://fintechcircle.com/)
12:08:42	2178/2178	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Oct%202017%2009:08:42%20GMT	http://fintechcircle.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffintechcircle.com%2F	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-json/oembed/1.0/embedf170.json	(from http://fintechcircle.com/)
12:08:43	2277/2277	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Oct%202017%2009:08:43%20GMT	http://fintechcircle.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ffintechcircle.com%2F&format=xml	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-json/oembed/1.0/embed4ded	(from http://fintechcircle.com/)
12:08:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:44%20GMT	http://fintechcircle.com/invest	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest	(from http://fintechcircle.com/)
12:08:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:44%20GMT	http://fintechcircle.com/learn	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn	(from http://fintechcircle.com/)
12:08:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:45%20GMT	http://fintechcircle.com/invest/startups	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/startups	(from http://fintechcircle.com/)
12:08:46	82422/82422	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:44%20GMT	http://fintechcircle.com/learn/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/index.html	(from http://fintechcircle.com/)
12:08:46	102337/102337	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:44%20GMT	http://fintechcircle.com/invest/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/index.html	(from http://fintechcircle.com/)
12:08:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:47%20GMT	http://fintechcircle.com/invest/investors	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/investors	(from http://fintechcircle.com/)
12:08:47	83930/83930	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:47%20GMT	http://fintechcircle.com/invest/startups/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/startups/index.html	(from http://fintechcircle.com/)
12:08:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:48%20GMT	http://fintechcircle.com/invest/join	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/join	(from http://fintechcircle.com/)
12:08:48	86514/86514	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:48%20GMT	http://fintechcircle.com/invest/investors/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/investors/index.html	(from http://fintechcircle.com/)
12:08:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:50%20GMT	http://fintechcircle.com/learn/book	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/book	(from http://fintechcircle.com/)
12:08:50	100292/100292	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:50%20GMT	http://fintechcircle.com/invest/join/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/invest/join/index.html	(from http://fintechcircle.com/)
12:08:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:51%20GMT	http://fintechcircle.com/learn/courses	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/courses	(from http://fintechcircle.com/)
12:08:51	84412/84412	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:51%20GMT	http://fintechcircle.com/learn/book/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/book/index.html	(from http://fintechcircle.com/)
12:08:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:52%20GMT	http://fintechcircle.com/learn/tours	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/tours	(from http://fintechcircle.com/)
12:08:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:53%20GMT	http://fintechcircle.com/about-us	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/about-us	(from http://fintechcircle.com/)
12:08:53	87835/87835	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:53%20GMT	http://fintechcircle.com/learn/courses/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/courses/index.html	(from http://fintechcircle.com/)
12:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:54%20GMT	http://fintechcircle.com/insights	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/insights.24.delayed	(from http://fintechcircle.com/)
12:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:55%20GMT	http://fintechcircle.com/news	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/news	(from http://fintechcircle.com/)
12:08:55	92491/92491	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:53%20GMT	http://fintechcircle.com/about-us/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/about-us/index.html	(from http://fintechcircle.com/)
12:08:56	109804/109804	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:54%20GMT	http://fintechcircle.com/learn/tours/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/learn/tours/index.html	(from http://fintechcircle.com/)
12:08:56	104886/104886	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:55%20GMT	http://fintechcircle.com/insights/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/insights/index.html	(from http://fintechcircle.com/)
12:08:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:57%20GMT	http://fintechcircle.com/partners	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/partners	(from http://fintechcircle.com/)
12:08:57	100784/100784	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:57%20GMT	http://fintechcircle.com/news/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/news/index.html	(from http://fintechcircle.com/)
12:08:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:08:58%20GMT	http://fintechcircle.com/events	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/events	(from http://fintechcircle.com/)
12:08:58	87136/87136	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:58%20GMT	http://fintechcircle.com/partners/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/partners/index.html	(from http://fintechcircle.com/)
12:09:00	79434/79434	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2009:08:59%20GMT	http://fintechcircle.com/innovate	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/innovate	(from http://fintechcircle.com/)
12:09:00	88821/88821	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:08:59%20GMT	http://fintechcircle.com/events/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/events/index.html	(from http://fintechcircle.com/)
12:09:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2009:09:01%20GMT	http://fintechcircle.com/community	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/community	(from http://fintechcircle.com/)
12:09:01	15248/15248	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22593faec0-3b90%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://fintechcircle.com/)
12:09:02	12106/12106	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22593faec0-2f4a%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.6.1	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/contact-form-7/includes/js/scripts1c9b.js	(from http://fintechcircle.com/)
12:09:02	86360/86360	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2009:09:02%20GMT	http://fintechcircle.com/community/	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/community/index.html	(from http://fintechcircle.com/)
12:09:03	2369/2369	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b4f-941%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/bootstrap-for-contact-form-7/assets/dist/js/scripts.min.js?ver=1.4.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/plugins/bootstrap-for-contact-form-7/assets/dist/js/scripts.min1159.js	(from http://fintechcircle.com/)
12:09:03	6919/6919	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b51-1b07%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/hoverIntent.js	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/hoverIntent.js	(from http://fintechcircle.com/)
12:09:03	84265/84265	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-14929%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/slick/slick.js	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/slick/slick.js	(from http://fintechcircle.com/)
12:09:05	119064/119064	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-1d118%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/fullpage/fullpage.js	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/fintech/assets/lib/fullpage/fullpage.js	(from http://fintechcircle.com/)
12:09:05	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20Web%20Sites/Fintechwebsite/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://fintechcircle.com/)
12:09:06	683/683	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-2ab%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix.js?ver=1.0	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix5152.js	(from http://fintechcircle.com/)
12:09:06	3754/3754	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-eaa%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/navigation.js?ver=1.0	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/navigation5152.js	(from http://fintechcircle.com/)
12:09:06	7682/7682	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-1e02%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/global.js?ver=1.0	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/global5152.js	(from http://fintechcircle.com/)
12:09:07	5836/5836	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259399b53-16cc%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo.js?ver=2.1.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo431f.js	(from http://fintechcircle.com/)
12:09:07	1398/1398	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258359bd9-576%22	http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/wp-embed.min.js?ver=4.8.2	C:/My%20Web%20Sites/Fintechwebsite/2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-includes/js/wp-embed.min4a41.js	(from http://fintechcircle.com/)
12:09:12	9214/9214	---M--	200	added ('OK')	image/png	etag:%2259399b52-23fe%22	http://fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-red.png	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-red.png	(from http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css)
12:09:13	9313/9313	---M--	200	added ('OK')	image/png	etag:%2259399b52-2461%22	http://fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-reddarker.png	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-reddarker.png	(from http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css)
12:09:14	34566/34566	---MC-	200	added ('OK')	text/javascript	date:Thu,%2028%20Sep%202017%2022:31:34%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Fintechwebsite/www.google-analytics.com/analytics.js	(from http://fintechcircle.com/)
12:09:15	9482/9482	---M--	200	added ('OK')	image/png	etag:%2259399b52-250a%22	http://fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-green.png	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-green.png	(from http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css)
12:09:17	9236/9236	---M--	200	added ('OK')	image/png	etag:%2259399b52-2414%22	http://fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-greendarker.png	C:/My%20Web%20Sites/Fintechwebsite/fintechcircle.com/wp-content/themes/fintech/assets/img/icon-tweeter-greendarker.png	(from http://2wpln01kngf046rqb1fkwlit.wpengine.netdna-cdn.com/wp-content/uploads/wp-less/fintech/fintech-72f948269b.css)
